address,group,roi,total_spent,total_sold,leftover_value,trade_count,yes_shares_bought,yes_shares_sold,yes_spent,yes_sold,yes_leftover_value,no_shares_bought,no_shares_sold,no_spent,no_sold,no_leftover_value
0xe7d38a9cfc2354d9c2c5e09d3866f634903aad8d,B,0.020086263017074796,25.549999000000003,26.0608,0.002403,2,51.202403,51.2,25.549999000000003,26.0608,0.002403,0.0,0.0,0.0,0.0,0.0
0xe7f6d9c3eb25dd4a282715c6ff5db5d98b7cf2bb,A,-0.009925225361973966,26.799996,26.534,0.0,3,0.0,0.0,0.0,0.0,0.0,27.757325,27.75,26.799996,26.534,0.0
0xe82e1ea1f33cb045511fd899118b1b34d2afe7a4,A,3.0019532321072004,0.6199979999999999,0.0,2.481203,2,2.481203,0.0,0.33,0.0,2.481203,0.330671,0.0,0.289998,0.0,0.0
0xe872aaad5264a2fe6d61e65f46da2c6f6905e804,B,0.0,7.0,7.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,7.0,7.0,0.0
0xebe0b0f275dbc6202659e8735761a6fdada69946,B,-0.001001001001001001,46.41354,46.36708,0.0,2,46.46,46.46,46.41354,46.36708,0.0,0.0,0.0,0.0,0.0,0.0
0xec787d9fd73970902aed9db930b20db4ca8b1f98,B,0.4206008583690987,7.689,10.923,0.0,2,11.0,11.0,7.689,10.923,0.0,0.0,0.0,0.0,0.0,0.0
0xec7c7cbf7b3b3011d44a75726ef484ddc9035bc3,A,-0.0003812743459556324,1258.936,1258.456,0.0,28,0.0,0.0,0.0,0.0,0.0,1304.0,1304.0,1258.936,1258.456,0.0
0xee2d0af021acd033e7e1bca525b64e8877590d8a,B,1.1017212835741283e-08,3086.0799979999997,3086.07519,0.004842,2,3107.834842,3107.83,3086.0799979999997,3086.07519,0.004842,0.0,0.0,0.0,0.0,0.0
0xee4a2fae0806b493ed5cdd283a8d412785990c83,A,0.0,1741.82,1741.82,0.0,38,0.0,0.0,0.0,0.0,0.0,1804.0,1804.0,1741.82,1741.82,0.0
0xeebfeb8ffa66268b976a3e8f83b27638dc326fbd,B,0.09071223628489453,4.999998,5.44908,0.004479,2,5.464479,5.46,4.999998,5.44908,0.004479,0.0,0.0,0.0,0.0,0.0
0xeef49fbed90e4412442ea99bdfcd59703c3a5745,B,-1.0,1014.1899930000001,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,7533.839609,0.0,1014.1899930000001,0.0,0.0
0xef8638d99d8087edf7a88812ace344351aea25d0,B,-1.0,490.993197,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,999.986144,0.0,490.993197,0.0,0.0
0xefe0a8c0fcac490c66e921fe51ff6f2c4392e195,B,-0.001554400114578095,87.41636,87.28048,0.0,4,88.0,88.0,87.41636,87.28048,0.0,0.0,0.0,0.0,0.0,0.0
0xf13108ace912b8a4822fdc6df220a08a55d09c48,B,-0.0020161290322580645,42.76512,42.6789,0.0,2,43.11,43.11,42.76512,42.6789,0.0,0.0,0.0,0.0,0.0,0.0
0xf13b6479be52059faf1378bc7067617cb8814ad9,B,0.45425835508762147,13.219999000000001,19.222800000000003,0.002494,2,25.972494,25.97,13.219999000000001,19.222800000000003,0.002494,0.0,0.0,0.0,0.0,0.0
0xf169ef9b546d7337dea867bd9d7d2b357982dab1,A,-0.002068252326783868,8.703,8.685,0.0,2,0.0,0.0,0.0,0.0,0.0,9.0,9.0,8.703,8.685,0.0
0xf1856d92f880eb732ae2846c7194a55d4b0d1bd1,B,-1.0,10.999998999999999,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,59.139783,0.0,10.999998999999999,0.0,0.0
0xf226a53dcca7c5019830f4b1acbe1c14ac736308,B,0.008064533691757041,44.999998,0.0,45.362902,1,45.362902,0.0,44.999998,0.0,45.362902,0.0,0.0,0.0,0.0,0.0
0xf42270925c337b78dee94affacd63f59e399d852,A,2.5714557145571453,0.199998,0.0,0.714284,2,0.714284,0.0,0.099999,0.0,0.714284,0.11111,0.0,0.099999,0.0,0.0
0xf422df97644ff52ac3c96143c746072c07396743,A,3.1666668083333405,19.999999,0.0,83.333332,1,83.333332,0.0,19.999999,0.0,83.333332,0.0,0.0,0.0,0.0,0.0
0xf45bc366132d84ab8d69ea11e3f414e2fd1856ec,B,0.7120689655172414,13.92,23.832,0.0,2,24.0,24.0,13.92,23.832,0.0,0.0,0.0,0.0,0.0,0.0
0xf535295c3033f87c8962534c8c8c58cf718c969c,B,-1.0,0.9999990000000001,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3.012047,0.0,0.9999990000000001,0.0,0.0
0xf59a4443beb9dfdde96c9a98606bd8188e987510,B,-1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0
0xf5a451ca9a4532332fbe12e160441815d4dc0f1e,A,0.06800042720017085,9.999996,10.68,0.0,2,0.0,0.0,0.0,0.0,0.0,12.048188,12.0,9.999996,10.68,0.0
0xf5db8ba1cd6336f614b058754707f918c3e93156,A,-0.7431547333815388,367.70372,94.44296,0.0,5,0.0,0.0,0.0,0.0,0.0,4221.87,4221.87,367.70372,94.44296,0.0
0xf67502d2be895d3f879bf48ce97bcf6694a1e66e,B,0.020408208163283318,4.999998,0.0,5.102039,1,5.102039,0.0,4.999998,0.0,5.102039,0.0,0.0,0.0,0.0,0.0
0xf67a30f869140a26b4d80c35c18a986cd285893c,B,-0.011078204431281788,4.999998,4.9392,0.005407,2,5.045407,5.04,4.999998,4.9392,0.005407,0.0,0.0,0.0,0.0,0.0
0xf68aa066c657b1ffc4da0525169084bb303763a3,B,0.2813722617778795,222.999988,285.73657,0.009429,18,508.879429,508.87,154.999996,231.87726999999998,0.009429,519.295384,257.7,67.999992,53.8593,0.0
0xf6ba28637251c0f8f799eee777659df2d0f3ae5e,A,-0.002068252326783868,8.703,8.685,0.0,2,0.0,0.0,0.0,0.0,0.0,9.0,9.0,8.703,8.685,0.0
0xf7140d9d29d687ae51f533c09835189b26610d3c,B,-0.5143015903493312,3212.946489,1560.523,0.0,21,1392.38,1392.38,249.6665,227.441,0.0,11289.487623,2538.57,2963.279989,1333.0819999999999,0.0
0xf732490227953119ee48448aa18c0a4b7f8c8ea1,B,-0.0010008224859202367,89.628282,89.53058,0.008,4,89.718,89.71,89.628282,89.53058,0.008,0.0,0.0,0.0,0.0,0.0
0xf779b1283adecd2dc4e8ea29a2823decf097d440,B,-0.0010060397237560807,80.3348,80.25398,0.0,4,80.82,80.82,80.3348,80.25398,0.0,0.0,0.0,0.0,0.0,0.0
0xf7868a9111a557daaf73386927b139265c7173cc,A,0.013733253174277621,2177.65373,229.4,1978.16,8,1978.16,0.0,1933.90373,0.0,1978.16,250.0,250.0,243.75,229.4,0.0
0xf7fb3563c9597af54d06fe22f9c3553cfff1f58b,A,6.936510968255485,1.9999989999999999,0.0,15.873014,1,15.873014,0.0,1.9999989999999999,0.0,15.873014,0.0,0.0,0.0,0.0,0.0
0xf806ca7e1b9f2a52e7ac8127fd142abc67e015b3,A,-0.002068252326783868,5.802,5.79,0.0,2,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.802,5.79,0.0
0xf86c606c8a360c38037cdab2f81fb5ed2e94ba99,A,0.03919706290354896,139.643218,145.115529,0.001293,13,99.988326,99.987033,57.643218,62.115529,0.001293,100.0,100.0,82.0,83.0,0.0
0xf8cd3fef0869bb6931d74ee11a4d2ffb2de8238d,A,-0.2,100.0,80.0,0.0,2,400.0,400.0,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
0xf8f7938670e2677eaaf4ce3726dc1c66558b93a4,A,-1.0,7.8854,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,8.86,0.0,7.8854,0.0,0.0
0xf95dea4cfd2a77d616c9c33dd9b3b217fcba3b7f,B,-1.0,9.999998999999999,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,16.501649,0.0,9.999998999999999,0.0,0.0
0xf9a0d8c836be9723e8b758927b22b909cb45fa1c,A,0.0,1166.488,1166.488,0.0,26,0.0,0.0,0.0,0.0,0.0,1208.0,1208.0,1166.488,1166.488,0.0
0xf9adad27ead08cbd86be8765016f49c856a6ce31,B,-1.0,76.96,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,11563.666665,0.0,76.96,0.0,0.0
0xfa1c66c8d0ec9115a5bfda4a9af57c44d3ba33c1,A,-0.01955439138733494,420.0233,19.64,392.17,9,493.17,101.0,104.2673,19.64,392.17,392.17,0.0,315.756,0.0,0.0
0xfa7ccf14085c3c547b39d7dabad8e6e1ea699de1,A,0.0,0.9,0.9,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9,0.9,0.0
0xfb2a3c9c7992fbc07bcdbee07aa0c491acd6edcc,B,-0.3258844996126279,106.29315,71.65386,0.0,5,36.3,36.3,34.6302,34.6665,0.0,1592.51,770.57,71.66295,36.98736,0.0
0xfb713008216fb3661f919d7107b66071e43cfa9d,A,-0.002068252326783868,11.604,11.58,0.0,2,0.0,0.0,0.0,0.0,0.0,12.0,12.0,11.604,11.58,0.0
0xfcece4ec20afb0582ebf43759ac1f134e9d74ea6,A,4.864645345039122,20.329998999999997,0.04,119.188234,2,119.588234,0.4,20.329998999999997,0.04,119.188234,0.0,0.0,0.0,0.0,0.0
0xfd13172de98a7dff6fb054107765470c30e1e6f1,A,25.503060239552497,2.099999,55.656400000000005,0.0,3,0.0,0.0,0.0,0.0,0.0,69.999966,69.99,2.099999,55.656400000000005,0.0
0xfd3c841176046ac150fde3dfd2e1db026cb4c8fe,A,-0.0035690561168002055,0.8399979999999999,0.837,0.0,2,0.0,0.0,0.0,0.0,0.0,0.933332,0.93,0.8399979999999999,0.837,0.0
0xff64fcb57f7d2812399b4fabcc13794735923096,A,-0.024987812347654317,0.239997,0.234,0.0,2,0.0,0.0,0.0,0.0,0.0,0.263733,0.26,0.239997,0.234,0.0
0xffdeb05224b0bafc64d264a6f95028cc402db455,A,-0.2726281012726282,999.9999990000001,727.371898,0.0,3,0.0,0.0,0.0,0.0,0.0,1064.851379,1064.841788,999.9999990000001,727.371898,0.0
